text	category
ഞാൻ  ഒരു ആർമി ഓഫീസർ ആവും.	പ്രേതീക്ഷ 
മരങ്ങൾ ചെയിൻസോയിലേക്ക് വീണപ്പോൾ കാടിന്റെ വ്യസനത്തോടെയുള്ള നിലവിളി പ്രതിധ്വനിച്ചു.	ഭയം 
വായുവിലെ മാറ്റത്തിന്റെ സുഗന്ധം വഹിക്കുന്ന സൌമ്യമായ കാറ്റാണ് പ്രതീക്ഷ.	പ്രേതീക്ഷ 
 വിവാഹത്തിനു മുമ്പുള്ള ലൈംഗികതയുടെ വാതിൽ തുറന്നിട്ടിരിക്കുന്നവരോട് ഇപ്പോൾ എനിക്ക് നേരിട്ടും അനുകമ്പയോടെയും സംസാരിക്കേണ്ടതുണ്ട്. രാക്ഷസൻ പുറത്തിറങ്ങി. നിങ്ങൾക്ക് കന്യകാത്വം നഷ്ടപ്പെട്ടു, വർഷങ്ങളായി ലൈംഗിക ബന്ധത്തിൽ ഏർപ്പെട്ടിരിക്കാം. തെറ്റാണെന്ന് നിങ്ങൾക്കറിയാവുന്നത് ചെയ്‌തതിന് ഒരുപക്ഷെ നിങ്ങൾ കുറ്റബോധത്തിന്റെ ഒരു ഭാരം ചുമന്നിരിക്കാം.	സങ്കടം 
ഒരു സൌമ്യമായ കാറ്റ് പോലെ, പ്രത്യാശ നമ്മുടെ ആത്മാക്കളെ ഉന്മേഷം നൽകുന്നു, നമ്മുടെ അഭിലാഷങ്ങൾക്ക് ജീവൻ നൽകുന്നു.	പ്രേതീക്ഷ 
ജീവിതത്തിന്റെ വഴികളിലെവിടെങ്കിലും മനസിനെ ജീവിക്കാൻ പ്രേരിപ്പിച്ച ഒരുപാട് സ്വപ്നങ്ങൾ സഫലതയുടെ രൂപത്തിൽ എപ്പോളെങ്കിലും വന്നു ചീരുമെന്ന് ഒരു പ്രതീക്ഷ 	പ്രേതീക്ഷ 
ഒരു പൂന്തോട്ടത്തിൽ പൂക്കൾ പൂക്കുന്ന കാഴ്ച ഒരു വർണ്ണാഭമായ ആനന്ദം കൊണ്ടുവന്നു.	സന്തോഷം 
ആഗ്രഹം തകർന്നു, എല്ലാവരും അവരുടെ ആഗ്രഹങ്ങൾ പങ്കുവെച്ചപ്പോൾ ചിരി പൊട്ടിപ്പുറപ്പെട്ടു.	പ്രേതീക്ഷ 
 ശരി.ഞാൻ പോകാം.പക്ഷെ നീ എനിക്ക് നിന്റെ കുറ്റബോധം തന്നാൽ മാത്രം മതി.	കുറ്റബോധം 
ഓരോ അവസാനവും പുതിയതും ആവേശകരവുമായ ഒരു തുടക്കത്തിന്റെ മുന്നോടിയാണെന്ന വിശ്വാസമാണിത്.	പ്രേതീക്ഷ 
ഞങ്ങൾ ഒരു ഗാനത്തെ ഒരു അസൈൻമെന്റാക്കി, ഒരു കവിതയെ ജോലി വിവരണമാക്കി മാറ്റി.	കുറ്റബോധം 
ഒരു വ്യക്തിഗത ഫിറ്റ്നസ് ട്രാക്കർ ഉപേയാഗിച്ച് സ്ഥിരവും പരിഹരിക്കപ്പെടാത്തതുമായ പ്രശ്നങ്ങൾകൈകാര്യംചെയ്യുന്നു.	ദേഷ്യം 
ജീവിതത്തിന്റെ യാത്ര ഒരു സന്തോഷകരമായ സാഹസികതയാണ്.	സന്തോഷം 
കുട്ടികളുടെ മുഖങ്ങൾ ശുദ്ധമായ ഉല്ലാസത്തിന്റെ ഭാവങ്ങളാൽ വരച്ചിരിക്കുന്നു.	സന്തോഷം 
 നിശ്ശബ്ദത പുലർത്തിക്കൊണ്ട് ഒരു പങ്കാളിയാകരുത്, ശബ്ദമുയർത്തുക!	കുറ്റബോധം 
പോസിറ്റീവ് എനർജി എന്നിലൂടെ ഒഴുകുന്നു, അതിന്റെ പശ്ചാത്തലത്തിൽ സന്തോഷം കൊണ്ടുവരുന്നു.	സന്തോഷം 
സ്നേഹം നമ്മുടെ ഏറ്റവും മികച്ച ദിശയിലേക്ക് നമ്മെ നയിക്കുന്ന ദിശയാണ്	സ്നേഹം 
ഒരാൾ വിട്ടുമാറാത്ത കുറ്റബോധം അനുഭവിക്കുമ്പോഴാണ് കുറ്റബോധം തോന്നുന്നതിന്റെ യഥാർത്ഥ അപകടം സംഭവിക്കുന്നത്	കുറ്റബോധം 
നിങ്ങൾ എന്നെ ശരിക്കും അത്ഭുതപ്പെടുത്തി.	അഭിനന്ദനം
കഴിയും വിഷമിക്കേണ്ട, കഴിയുന്നതും വേഗം ഞാൻ നിങ്ങൾക്ക് ഒരു പുതിയ കാർ വാങ്ങിത്തരാം.	ഭയം 
ഞങ്ങൾ തമ്മിൽ വഴക്കിടുകയും തർക്കിക്കുകയും ചെയ്തേക്കാം, പക്ഷേ അതിനർത്ഥം എനിക്ക് നിങ്ങളെക്കുറിച്ച് താൽപ്പര്യമില്ലെന്നും നിങ്ങളോട് അത്രയ്ക്ക് പ്രണയത്തിലല്ലെന്നും അർത്ഥമാക്കുന്നില്ല	സ്നേഹം 
വ്യക്തമായ ന്യായീകരണമില്ലാെത ഒരു പ്രാേദശികലൈബ്രറിസേവനത്തിനുള്ള ഫീസ് വർദ്ധിപ്പിച്ചതിന്റെ അറിയിപ്പ്	ദേഷ്യം 
ഒരു ശരത്കാല ദിവസത്തിലെ സൌമ്യമായ കാറ്റിന്റെ സംവേദനം സീസണൽ ആനന്ദം കൊണ്ടുവന്നു.	സന്തോഷം 
ആെരെയങ്കിലും മുറിേവൽപ്പിക്കുന്നത് കാണുന്നത്	ദേഷ്യം 
ഞാൻ പരിഭ്രാന്തനാണ്!	അഭിനന്ദനം
 ക്ഷമ എന്നത്... നമ്മെ അനന്തമായി അതിൽ തന്നെ കുടുക്കാൻ അഹം രൂപകൽപ്പന ചെയ്ത വ്യക്തിഗത കടത്തെയും കുറ്റബോധത്തെയും കുറിച്ചുള്ള ഒരു പുരാതന ധാരണയാണ്.	സങ്കടം 
അവ ജീവന്റെ ആകാശ ഭൂപ്രകൃതിയിലൂടെ നമ്മുടെ ഗതിയെ മാപ്പ് ചെയ്യുന്ന നക്ഷത്രസമൂഹങ്ങളാണ്.	പ്രേതീക്ഷ 
ഞാൻ ശരിക്കും കാവലിൽ അകപ്പെട്ടിരിക്കുന്നു.	അഭിനന്ദനം
എനിക്ക് എന്റെ ചെവികളെ വിശ്വസിക്കാൻ കഴിയുന്നില്ല.	അഭിനന്ദനം
 കുറ്റബോധം, സംശയം, ഭയം, ലജ്ജ, അരക്ഷിതാവസ്ഥ, ഭൂതകാലത്തിന്റെ ഭാരം എന്നിവയ്‌ക്കപ്പുറം നിങ്ങളുടെ മനസ്സിലെ ആരവങ്ങൾക്കപ്പുറം ആവേശകരവും പ്രചോദനാത്മകവുമായ ഒരു ഭാവി നിങ്ങളെ കാത്തിരിക്കുന്നു.	സങ്കടം 
ഹൃദയത്തിന് ഒരു സ്പന്ദനം ആവശ്യമുള്ളതുപോലെ എനിക്ക് നിന്നെ വേണം	സ്നേഹം 
നിങ്ങൾ ഇപ്പോൾ നിങ്ങളുടെ ജീവിതത്തിൽ മറ്റ് നിരവധി പ്രശ്‌നങ്ങൾ കൈകാര്യം ചെയ്യുന്നുണ്ടെങ്കിൽ	ദേഷ്യം 
ഒരു റൊമാന്റിക് ദമ്പതികളുടെ പകുതിയായിരിക്കാൻ ഞാൻ ഇഷ്ടപ്പെടുന്നു	സ്നേഹം 
അവരുടെ വിവാഹനിശ്ചയ വാർത്തയ്ക്ക് വലിയ ആഹ്ലാദം ലഭിച്ചു.	സന്തോഷം 
നിർണായകമായ ഒരു വിമാനം അപ്രതീക്ഷിതമായി റദ്ദാക്കിയത് കുടുങ്ങിക്കിടക്കുന്ന യാത്രക്കാർക്കിടയിൽ പരിഭ്രാന്തി സൃഷ്ടിച്ചു.	ഭയം 
ഈ ദുർബ്ബലവും അത്യധികം സംവേദനക്ഷമവുമായ ആത്മാക്കൾക്ക് ഒന്നും ചെയ്യാൻ കഴിഞ്ഞില്ല, എന്നിട്ടും തുടർച്ചയായി ഒന്നല്ലെങ്കിൽ മറ്റൊന്ന് ചെയ്തു, അത് ഒരേ അഭേദ്യമായ കെണിയിൽ, സ്വർഗ്ഗത്തിന്റെ വേദനയെ ഇഴചേർന്നു.	കുറ്റബോധം 
ഓരോ ദിവസവും ഒരു പുതിയ ക്യാൻവാസ് വാഗ്ദാനം ചെയ്യുന്ന സൂര്യോദയമാണ് പ്രതീക്ഷ, ഞങ്ങളുടെ കഥകൾ വരയ്ക്കാൻ ഞങ്ങൾ തയ്യാറാണ്.	പ്രേതീക്ഷ 
സന്തോഷത്തിന്റെ തിളക്കം എന്റെ കണ്ണുകൾക്ക് തിളക്കം നൽകുന്നു.	സന്തോഷം 
സ്കൂൾ ഹാളുകളിലുടനീളം ഫയർ അലാറം പ്രതിധ്വനിച്ചതോടെ മുറിയിൽ പരിഭ്രാന്തി പടർന്നു.	ഭയം 
ജീവിതത്തേക്കാൾ മനോഹരമായത് കൊണ്ടാവാം... മരിച്ചു പോയവരാരും തിരിച്ചു വരാത്തത്	സങ്കടം 
ഞാൻ ലോകത്തിൽ സന്തോഷത്തിന്റെ ഒരു ദീപസ്തംഭമാണ്.	സന്തോഷം 
നിങ്ങൾ എന്നെ തുറന്ന വായിൽ ഉപേക്ഷിച്ചു.	അഭിനന്ദനം
ഉച്ചത്തിലുള്ളതും അശ്രദ്ധവുമായ അയൽക്കാരിൽ നിന്നുള്ള നിരന്തരമായ തടസ്സങ്ങൾ സഹിക്കുക.	ദേഷ്യം 
റോളർ സ്കേറ്റിംഗ് റിങ്കിലേക്കുള്ള അപ്രതീക്ഷിത സന്ദർശനം ഞങ്ങളെ കുട്ടിക്കാലത്തേക്ക് തിരികെ കൊണ്ടുപോയി.	അഭിനന്ദനം
ട്രാഫിക്കിൽ വിച്ഛേദിക്കപ്പെട്ടു	ദേഷ്യം 
 നിങ്ങളുടെ ഭാര്യക്ക് ഒരു സ്നോ ബ്ലോവറോ നല്ല കമ്പിളി വസ്ത്രമോ വാങ്ങാം, പക്ഷേ അതിന്റെ അടിയിൽ എല്ലാ ആളുകളും എലികൾ തിന്നാൻ ചപ്പുചവറുകൾ കണ്ടെത്തുന്നു, മറ്റൊരു എലി കൂമ്പാരം കൊള്ളുന്നു, തകർന്ന ഇഷ്ടികകളിൽ കൂടുണ്ടാക്കി, അത് വളരെ പുളിപ്പോടെ മലിനമാക്കുന്നു. ലോകത്തിന് കൂടുതൽ മലം മാത്രമായിരുന്നു.	കുറ്റബോധം 
മരുന്ന് വേണ്ട സന്തോഷത്തിന് കഴിയാത്തത് സുഖപ്പെടുത്തുന്നു.	സന്തോഷം 
എനിക്ക് എന്റെ മുഖഭാവങ്ങൾ പഠിപ്പിക്കേണ്ടതുണ്ട്. അവരുടെ ശബ്ദത്തിനുള്ളിൽ എങ്ങനെ ഉപയോഗിക്കാം .	പരിഹാസം 
ഓ, നല്ല ജോലി, ഹാസ്യനടൻ, ഒരു തമാശ പറഞ്ഞതിനും നിങ്ങൾ മാത്രമാണ് ചിരിക്കുന്നതെന്ന് തിരിച്ചറിഞ്ഞതിനും.	പരിഹാസം 
നിങ്ങൾ ശരിക്കും എനിക്ക് ഒരു കർവ്ബോൾ എറിഞ്ഞു!	അഭിനന്ദനം
ഞാൻ നിങ്ങളെ കണ്ടുമുട്ടിയ ദിവസം, ഇത് ഒരു ദിവസത്തേക്ക് മാത്രമായിരിക്കില്ലെന്ന് എനിക്കറിയാമായിരുന്നു. ഞാൻ എല്ലാ ദിവസവും നിങ്ങളുടെ മധുരമായ മുഖം കാണുമെന്നും എന്റെ ജീവിതകാലം മുഴുവൻ ഞാൻ നിങ്ങളെ അറിയുമെന്നും നിങ്ങളോടൊപ്പം ജീവിക്കുമെന്നും എനിക്കറിയാമായിരുന്നു	സ്നേഹം 
ഞങ്ങൾ സോഫ്റ്റ്ബോൾ കളിക്കുമ്പോൾ, ഞാൻ രണ്ടാമത്തെ ബേസ് മോഷ്ടിക്കും, കുറ്റബോധം തോന്നി തിരികെ പോകും.	കുറ്റബോധം 
എഴുത്തുകാരനിൽ കണ്ണുനീരോ വായനക്കാരനിൽ കണ്ണുനീരോ ഇല്ല. എഴുത്തുകാരൻറെ കാര്യത്തിൽ അത്ഭുതമൊന്നുമില്ല, വായനക്കാരൻറെ കാര്യത്തിലും അതിശയിക്കാനില്ല.	അഭിനന്ദനം
ഓ, നിങ്ങളുടെ പവർപോയിന്റ് അവതരണം വളരെ ആകർഷകമായിരുന്നു; ഞാൻ കണ്ണടയ്ക്കാൻ മിക്കവാറും മറന്നു.	പരിഹാസം 
എന്റെ ആത്മാവ് സന്തോഷത്താൽ ഉയർന്നുവരുന്നു.	സന്തോഷം 
ശാന്തമായ ഒരു ഗ്രാമപ്രദേശത്തിലൂടെ വിശ്രമിക്കുന്ന ഒരു ബൈക്ക് സവാരി ശാന്തമായ ശാരീരിക പ്രവർത്തനങ്ങൾ കൊണ്ടുവന്നു.	സന്തോഷം 
ഞാൻ ശരിക്കും ഞെട്ടിപ്പോയി!	അഭിനന്ദനം
 ഉറപ്പില്ലാത്തതാണ് യഥാർത്ഥ കുറ്റബോധം.	കുറ്റബോധം 
കൊള്ളാം, നിർബന്ധിത ടീം-ബിൽഡിംഗ് റിട്രീറ്റിനോടുള്ള നിങ്ങളുടെ ആവേശം ഏതാണ്ട് വ്യക്തമാണ്; ഇവിടെ നിന്നുള്ള നിസ്സംഗത എനിക്ക് അനുഭവിക്കാൻ കഴിയും.	പരിഹാസം 
ഞാൻ ഒരു ജഡ്ജിയെ വിവാഹം കഴിച്ചു. ഞാൻ ഒരു ജൂറിക്ക് വേണ്ടി ചോദിക്കണം	പരിഹാസം 
 മരിച്ചുപോയ ഒരാളുടെ നെഞ്ചിൽ എന്റെ ഹൃദയം കുഴിച്ചിട്ടിരിക്കുമ്പോൾ, സന്തുഷ്ടവും നിറഞ്ഞതുമായ ജീവിതം നയിക്കാൻ ശ്രമിച്ചതിൽ എനിക്ക് വിഷമം തോന്നി.	സങ്കടം 
ഞങ്ങളുടെ അയൽക്കാർ ഒരു സാധാരണവും ആസ്വാദ്യകരവുമായ സായാഹ്നത്തിനായി ഒരു സർപ്രൈസ് ഫ്രണ്ട് യാർഡ് പിക്നിക് ക്രമീകരിച്ചു.	അഭിനന്ദനം
വൃത്തിയുള്ളതും എന്നാൽ സ്വാഭാവികതയില്ലാത്തതുമായ ഒരു അലക്കു കൂമ്പാരം പോലെ പ്രണയകഥ വികസിച്ചു.	പരിഹാസം 
ഭക്ഷണ മുൻഗണനകളുമായി ബന്ധപ്പെട്ട വ്യക്തിഗത തിരഞ്ഞെടുപ്പുകെള അടിസ്ഥാനമാക്കിയുള്ള വിേവചനംനേരിടുന്നു..	ദേഷ്യം 
ഒരു പതിവ് ദന്ത പരിശോധനയെ ടൂത്ത് ബ്രഷ് ഗൂഢാലോചനകൾ ഉൾപ്പെടുന്ന ഒരു സസ്പെൻസ്ഫുൾ ത്രില്ലറാക്കി മാറ്റാനുള്ള നിങ്ങളുടെ കഴിവിൽ എനിക്ക് ആത്മാർത്ഥമായ കൌതുകമുണ്ട്.	പരിഹാസം 
വായനശാലയിൽ നിന്ന് അപ്രതീക്ഷിതമായി കണ്ടെത്തിയ അപൂർവ പുസ്തകം വായനക്കാരനെ ആവേശത്തിലാഴ്ത്തി.	അത്ഭുതം 
നിങ്ങൾ നിങ്ങളുടെ വായ പോലെ ഓടുകയാണെങ്കിൽ, നിങ്ങൾ നല്ല രൂപത്തിലായിരിക്കും.	പരിഹാസം 
പ്രവർത്തനത്തേക്കാൾ വേഗത്തിൽ ഉത്കണ്ഠ കുറയ്ക്കാൻ മറ്റൊന്നില്ല.	ഭയം 
നിങ്ങളുടെ സ്വന്തം സ്വപ്നങ്ങൾ കെട്ടിപ്പടുക്കുക, അല്ലെങ്കിൽ അവരുടെ സ്വപ്നങ്ങൾ നിർമ്മിക്കാൻ മറ്റാരെങ്കിലും നിങ്ങളെ നിയമിക്കും.	പരിഹാസം 
 ചിലപ്പോൾ വേട്ടയാടുന്ന ഓർമ്മകളുടെ ബഹളത്തിൽ നിന്ന് രക്ഷപ്പെടാൻ, അത് താൽക്കാലികമാണെങ്കിലും, ശബ്ദം മായ്‌ക്കാനും നിങ്ങളിൽ സമാധാനബോധം നിറയ്ക്കാനും സഹായിക്കുന്നതിന് നിങ്ങളുടെ ഉറ്റ ചങ്ങാതിമാരുടെ കൈകൾ ആവശ്യമാണ്.	കുറ്റബോധം 
സ്‌നേഹബന്ധങ്ങൾ ഏറ്റവും തണുപ്പുള്ള ദിവസങ്ങളിൽ ഊഷ്മളത നൽകുന്നു.	സ്നേഹം 
വെല്ലുവിളി നിറഞ്ഞ തീരുമാനത്തെ അഭിമുഖീകരിച്ചപ്പോൾ വിറയൽ അവന്റെ മനസ്സിനെ മൂടി.	ഭയം 
പങ്കിട്ട ഒരു മധുരപലഹാരം അവരുടെ പ്രണയ സായാഹ്നത്തിന്റെ മധുരം വർദ്ധിപ്പിച്ചു.	സ്നേഹം 
ഒരു സഹപ്രവർത്തകനെ കകണ്ടെത്തുന്നത് നിങ്ങളുെട പ്രോജക്ടിനെ അട്ടിമറിച്ചു.	ദേഷ്യം 
ഒരു ഫീനിക്സ് പോലെ, നിരാശയുടെ ചാരത്തിൽ നിന്ന് പ്രതീക്ഷ ഉയരുന്നു, ശക്തവും കൂടുതൽ ഊർജ്ജസ്വലവുമാണ്.	പ്രേതീക്ഷ 
എനിക്ക് ചുറ്റുമുള്ളവർക്ക് സന്തോഷം പകരുന്ന സന്തോഷത്തിന്റെ പാത്രമാണ് ഞാൻ.	സന്തോഷം 
നിങ്ങളുമായി യുദ്ധത്തിൽ ചെലവഴിക്കാൻ ജീവിതം വളരേ ചെറുതാണ് 	സന്തോഷം 
ആദ്യത്തെ മഞ്ഞുപാളികൾ വീണപ്പോൾ, കുട്ടികൾ അത്ഭുതങ്ങൾ നിറഞ്ഞ ശൈത്യകാലത്തിനായി ആശംസകൾ നേർന്നു.	പ്രേതീക്ഷ 
വളരെ വരണ്ട ഒരു തമാശ പറഞ്ഞതിന് അഭിനന്ദനങ്ങൾ, എനിക്ക് പിന്നീട് ഒരു ഗ്ലാസ് വെള്ളം വേണം.	പരിഹാസം 
അവ നമ്മുടെ കപ്പലുകളിലെ കാറ്റായി പ്രവർത്തിക്കുകയും സാധ്യതകളുടെ സമുദ്രത്തിലേക്ക് നമ്മെ നയിക്കുകയും ചെയ്യുന്നു.	പ്രേതീക്ഷ 
ഓരോ വെളിപ്പെടുത്തലും സ്വയം കണ്ടെത്തലിന്റെ പുസ്തകത്തിലെ ഒരു അധ്യായമാണ്.	അത്ഭുതം 
വിമർശനങ്ങളെ ഭയന്ന് അവൾ തന്റെ കല പങ്കിടുന്നതിൽ നിന്ന് ഒഴിഞ്ഞുമാറി..	ഭയം 
ഹൃദയത്തിന്റെ ഇടനാഴികളിലൂടെ പ്രതിധ്വനിക്കുന്ന ഒരു രാഗം സൃഷ്ടിക്കുക എന്നതാണ് സ്നേഹം	സ്നേഹം 
ഒരു നാവിഗേറ്റർ ഒരു കോഴ്സ് ചാർട്ട് ചെയ്യുന്നതുപോലെ, ശുഭാപ്തിവിശ്വാസം ആത്മവിശ്വാസത്തോടെ അനിശ്ചിതത്വത്തിന്റെ കടലിൽ സഞ്ചരിക്കാൻ നമ്മെ സഹായിക്കുന്നു.	പ്രേതീക്ഷ 
ഇരുണ്ട ഇടവഴിയെ ഭയന്ന് അവൾ വേഗത്തിൽ തന്റെ കാറിലേക്ക് നടന്നു.	ഭയം 
ക്യാമ്പിംഗ് സൈറ്റിന് സമീപം പെട്ടെന്നുള്ള കൊതുകുകളുടെ കൂട്ടം ഔട്ട്ഡോർ പ്രേമികൾക്കിടയിൽ പരിഭ്രാന്തി സൃഷ്ടിച്ചു.	ഭയം 
നിങ്ങളുെട പങ്കാളി ഗ്യാസ്ലൈറ്റ്ചെയ്യപ്പെടുകേയാകൈകാര്യംചെയ്യുകേയാചെയ്യുന്നു.	ദേഷ്യം 
വികാരങ്ങൾ പ്രകടിപ്പിക്കുന്നതിലെ നിങ്ങളുടെ സൂക്ഷ്മത ശരിക്കും ശ്രദ്ധേയമാണ്; ഇത് അദൃശ്യമായ വാക്കുകൾ ഉപയോഗിച്ച് ഷേക്സ്പിയറുടെ സ്വഗതങ്ങൾ അവതരിപ്പിക്കുന്നതുപോലെയാണ്.	പരിഹാസം 
ഒരു ദിക്സൂചി പോലെ, പ്രത്യാശ നമ്മുടെ സ്വപ്നങ്ങളുടെയും അഭിലാഷങ്ങളുടെയും ദിശയിലേക്ക് നമ്മെ നയിക്കുന്നു.	പ്രേതീക്ഷ 
ഒരു പ്രഭാത പുൽമേടിലെ ശാന്തത പ്രകൃതിയുമായി ഒരു ശാന്തമായ ബന്ധം കൊണ്ടുവന്നു.	സന്തോഷം 
ഒരു വ്യക്തിഗത ഫിറ്റ്നസ് ട്രാക്കർ ഉപേയാഗിച്ച് സ്ഥിരവും പരിഹരിക്കപ്പെടാത്തതുമായ പ്രശ്നങ്ങൾകൈകാര്യംചെയ്യുന്നത് നിങ്ങളുെട ആേരാഗ്യ ലക്ഷ്യങ്ങെള തടസ്സപ്പെടുത്തുന്നു.	ദേഷ്യം 
 ഭയം കുറ്റബോധമാണെന്ന് ഊഹിക്കാൻ കഴിയാത്തത്ര അനുഭവപരിചയമുള്ളയാളായിരുന്നു ഡാൽഗ്ലീഷ്; പലപ്പോഴും ഏറ്റവും പരിഭ്രാന്തരായത് ഏറ്റവും നിരപരാധികളായിരുന്നു.	കുറ്റബോധം 
 പലതരത്തിലുള്ള വ്യാജ ആരോപണങ്ങളുണ്ട്. ചില സന്ദർഭങ്ങളിൽ, കുറ്റാരോപിതർ അവർ പറയുന്നത് ആത്മാർത്ഥമായി വിശ്വസിച്ചേക്കാം. മന്ത്രവാദം ആരോപിക്കപ്പെടുന്ന ആളുകൾ നിരപരാധികളാണ്, എന്നാൽ അവരെ അപലപിക്കുന്നവർ അവർ മന്ത്രവാദികളാണെന്ന് ആത്മാർത്ഥമായി വിശ്വസിച്ചേക്കാം. മറ്റ് കേസുകളിൽ, ആരോപണം തെറ്റാണെന്ന് കുറ്റാരോപിതന് അറിയാം. മൂന്നാം കക്ഷികൾ ഇടപെടേണ്ട വിഷയമായി പരിഗണിക്കാത്ത ഒരു കാര്യത്തെച്ചൊല്ലി കുറ്റാരോപിതനും പ്രതിയും തർക്കത്തിൽ ഏർപ്പെട്ടിരിക്കുന്നതിനാൽ അത്തരം കേസുകൾ സംഭവിക്കാം.	സങ്കടം 
ടീം അംഗങ്ങൾ തമ്മിലുള്ള സഹകരണമില്ലായ്മ നിരാശയ്ക്ക് കാരണമായി.	ഭയം 
തേൻ രുചിക്കാനായി ഒരു പ്രാദേശിക തേനീച്ചവളർത്തൽക്കാരൻറെ അപ്രതീക്ഷിത സന്ദർശനം ഞങ്ങൾ രഹസ്യമായി ക്രമീകരിച്ചു.	അഭിനന്ദനം
നായക്കുട്ടിയുടെ കളിയായ പ്രവർത്തനങ്ങൾ വീട്ടിൽ സന്തോഷത്തിന്റെ നിമിഷങ്ങൾ കൊണ്ടുവന്നു.	സന്തോഷം 
ജനാലയിലൂടെ ഇടിച്ചിറങ്ങുന്ന മഴയുടെ സൌമ്യമായ ശബ്ദം ശാന്തത കൊണ്ടുവന്നു.	സന്തോഷം 
ഭൂതകാലവും വർത്തമാനകാലവും അസ്വസ്ഥമായ ഐക്യത്തോടെ നിലനിന്നിരുന്ന പഴയ പട്ടണത്തിൽ അസ്വസ്ഥതയുണ്ടാക്കുന്ന ഒരു നിശ്ശബ്ദത നിലയുറപ്പിച്ചു.	ഭയം 
 നിരപരാധിയായി നോക്കൂ. പ്രതീക്ഷ ഉണ്ടായിരിക്കുക. ശരി. പിന്നെ ഓർക്കുക... എന്ത്? ഒജെ സിംപ്‌സൺ പോലും കുറ്റവിമുക്തനായി.	കുറ്റബോധം 
ബാല്യകാല സുഹൃത്തുക്കളുമായുള്ള അപ്രതീക്ഷിതമായ ഒരു ഒത്തുചേരൽ പ്രിയപ്പെട്ട ഓർമ്മകൾ തിരികെ നൽകി.	അത്ഭുതം 
ആസൂത്രിതമായ ഒരു ടീം-ബിൽഡിംഗ് വ്യായാമംപെട്ടെന്ന് റദ്ദാക്കിയതായി കണ്ടെത്തി.	ദേഷ്യം 
നിങ്ങൾ മറ്റെന്തെങ്കിലും ചിന്തിക്കുമ്പോൾ, നിങ്ങളുടെ പ്രധാനപ്പെട്ട മറ്റൊരാളെ കുറിച്ച് ചിന്തിക്കുന്നതാണ് റൊമാൻസ്	സ്നേഹം 
ഒരു സൃഷ്ടിപരമായ പദ്ധതിക്ക് പ്രശംസ ലഭിക്കുന്നത് കലാപരമായ സന്തോഷം നൽകി.	സന്തോഷം 
ആസൂത്രിതമായ ഒരു ടീം-ബിൽഡിംഗ് വ്യായാമത്തിന്റപെെട്ടെന്നുള്ള അപ്രതീക്ഷിതമായ റദ്ദാക്കലുമായിപൊരുത്തപ്പെടുന്നു.	ദേഷ്യം 
 വെറുപ്പും കുറ്റബോധവും ഒരു പോരാട്ടത്തിൽ വിജയിക്കുന്നത് ഞാൻ വായിച്ചിട്ടില്ല, കേട്ടിട്ടില്ല, കണ്ടിട്ടില്ല. ക്ഷമയുടെയും സ്‌നേഹത്തിന്റെയും വെളിച്ചത്തിൽ നടക്കുമ്പോൾ നാം യഥാർത്ഥ വിജയം നേടുന്നു.	സങ്കടം 
നിങ്ങൾ ഇതുപോലെ എന്തെങ്കിലും ചെയ്യുമനെ്ന് എനിക്ക് വിശ്വസിക്കാൻ കഴിയുന്നില്ല	ദേഷ്യം 
ഗ്രാഹ്യത്തിലൂടെയും കരുണയിലൂടെയും സഹാനുഭൂതിയിലൂടെയും തുടർച്ചയായി കടന്നുപോകുന്നതിലൂടെ വിദ്വേഷത്തെ സ്നേഹമായി പരിവർത്തനം ചെയ്യാൻ കഴിയുന്നത്ര പ്രത്യക്ഷമായും അതിശയത്തോടെയും എന്റെ ജീവിതത്തിൽ ഒരിക്കലും എനിക്ക് അനുഭവപ്പെട്ടിട്ടില്ല.	അത്ഭുതം 
യഥാർത്ഥത്തിൽ നിസ്വാർത്ഥവും നിരുപാധികവും ക്ഷമിക്കുന്നതുമായ ഒരേയൊരു സ്നേഹമാണ് മാതാപിതാക്കളുടെ സ്നേഹം.	സ്നേഹം 
നമ്മുടെ അഭിലാഷങ്ങളുടെ പൂർത്തീകരണത്തിലേക്ക് നമ്മെ ആകർഷിക്കുന്ന കാന്തികശക്തിയാണ് പ്രതീക്ഷകൾ.	പ്രേതീക്ഷ 
ഞാൻ പോസിറ്റീവായി തളർന്നിരിക്കുന്നു!	അഭിനന്ദനം
മനോഹരമായ ഭൂപ്രകൃതിയിലൂടെ ശാന്തമായ ഒരു ഡ്രൈവ് ഒരു ശാന്തമായ ഓട്ടോമോട്ടീവ് അനുഭവം നൽകി.	സന്തോഷം 
ᐧകുറ്റബോധം ചെറുതായി വന്നു	കുറ്റബോധം 
 നമുക്ക് വേദന ആവശ്യമുള്ളതുപോലെ തന്നെ കുറ്റബോധവും ആവശ്യമാണ് - കാരണം അത് എന്താണ് സംഭവിച്ചതെന്ന് നമ്മെ ഓർമ്മിപ്പിക്കുന്നു, അത് വീണ്ടും ആവർത്തിക്കാതിരിക്കാൻ ഇത് നമ്മെ സഹായിക്കുന്നു.	സങ്കടം 
