text	category
ചരിത്രപ്രാധാന്യമുള്ള ഒരു നഗരം പര്യവേക്ഷണം ചെയ്തതിൻ്റെയും വാസ്തുവിദ്യാ വിസ്മയങ്ങളെ അഭിനന്ദിച്ചതിൻ്റെയും ആനന്ദം സാംസ്കാരികമായ ആദരവ് കൊണ്ടുവന്നു.	സന്തോഷം 
ശാന്തമായ കാറ്റിന്റെ നിശബ്ദമായ ശബ്ദംപോലെ, നിശ്ശബ്ദതയുടെ നിമിഷങ്ങളിൽ വിശ്വാസം നമ്മോട് സംസാരിക്കുന്നു.	പ്രേതീക്ഷ 
നിർബന്ധിത ലോക്ക്ഡൌണിന്റെ അപ്രതീക്ഷിത പ്രഖ്യാപനം പ്രദേശവാസികൾക്കിടയിൽ പരിഭ്രാന്തി സൃഷ്ടിച്ചു.	ഭയം 
 എല്ലാ ഹോളിവുഡ് ചിത്രങ്ങളും നിർമ്മാതാക്കൾ ഒരുമിച്ച് ചേർക്കുന്നത് പോലെ, എല്ലായ്‌പ്പോഴും എന്റർപ്രൈസസിന്റെ കർശന നിയന്ത്രണത്തിലാണ്, ലാഭത്തിന്റെ സിംഹഭാഗവും കൊയ്യുന്നു, അതുപോലെ തന്നെ നിയമവിരുദ്ധ വ്യവസായവും അഭിഭാഷകർ കൈകാര്യം ചെയ്യുന്നു.	കുറ്റബോധം 
 ഒരു മഹത്തായ ദിനത്തിനായി ഒഴിവാക്കേണ്ട 12 കാര്യങ്ങൾ	കുറ്റബോധം 
പ്രേതബാധിതമായ വനത്തിലെ വളഞ്ഞതും ചീഞ്ഞതുമായ മരങ്ങൾ പുരാതന ഭീതിയുടെ ഒരു പ്രഭ പ്രകടിപ്പിച്ചു.	ഭയം 
ഞാൻ ചന്ദ്രനെ ആശംസിക്കുന്നു, അതിന്റെ തിളക്കം എന്റെ സ്വപ്നങ്ങളെ പ്രപഞ്ചത്തിലേക്ക് കൊണ്ടുപോകുമെന്ന് പ്രതീക്ഷിക്കുന്നു.	പ്രേതീക്ഷ 
നിങ്ങളുടെ അസാധാരണമായ പ്രശ്നപരിഹാര വൈദഗ്ധ്യത്തിന് അഭിനന്ദനങ്ങൾ; ഇത് അദൃശ്യമായ ഒരു ടൂത്ത്പിക്ക് ഉപയോഗിച്ച് സ്പാഗെട്ടിയുടെ അദൃശ്യമായ ഒരു വല തുറക്കുന്നതുപോലെയാണ്.	പരിഹാസം 
"ഞങ്ങൾ കുറ്റക്കാരാണെന്ന് കണ്ടെത്തുമ്പോൾ അവർ ഞങ്ങളെ എന്ത് ചെയ്യും എന്ന് നിങ്ങൾ കരുതുന്നു?"" കുറച്ച് മിനിറ്റ് നിശബ്ദതയ്ക്ക് ശേഷം അവൾ പറയുന്നു."" സത്യസന്ധമായി?"" ""സത്യസന്ധതയുടെ സമയമാണെന്ന് തോന്നുന്നു?"" ഞാൻ അവളെ നോക്കുന്നു. എന്റെ കണ്ണിന്റെ കോണിൽ. ""ഒരുപാട് കേക്ക് കഴിക്കാൻ അവർ ഞങ്ങളെ നിർബന്ധിക്കുമെന്ന് ഞാൻ കരുതുന്നു, എന്നിട്ട് യുക്തിരഹിതമായി ദീർഘനേരം ഉറങ്ങുക."	കുറ്റബോധം 
കാത്തിരിക്കുകയാണ് ഞാനും… എന്നോ വരാനിരിക്കുന്ന നല്ല ദിവസങ്ങളെയും സ്വപ്നം കണ്ട്	സങ്കടം 
 കുറ്റപ്പെടുത്തലിന് ഒരു ലക്ഷ്യവുമില്ല, അത് ഒരു നീചനായ അധ്യാപകനാണ്.	കുറ്റബോധം 
പ്രക്ഷുബ്ധമായ സമുദ്രങ്ങളിലൂടെ നമ്മുടെ കപ്പലിനെ നയിക്കുന്ന വിളക്കുമാടമായി അവ പ്രവർത്തിക്കുന്നു.	പ്രേതീക്ഷ 
മനസ്സമാധാനവും അവബോധവും സന്തോഷകരമായ നിലനിൽപ്പിനുള്ള വാതിൽ തുറക്കുന്നു.	സന്തോഷം 
ആ ഭയങ്കര കഴുതയെ നോക്കൂ, ഫൂട്ടർ ബാഗുകളിൽ കറങ്ങി നടക്കുന്ന സ്പോഡ്! കൂടാതെ, ഞാൻ നിന്നെ ആരാധിക്കുന്നു.... ഭയപ്പെടുത്തുന്ന, അപകടകരമായ വഴികളിൽ. സന്തോഷവാനായിരിക്കുക എന്നാൽ ഭയമില്ലാതെ സ്വയം ബോധവാനായിരിക്കുക എന്നതാണ്.	ഭയം 
അവരുടെ ആലിംഗനത്തിന്റെ ഊഷ്മളത അവരുടെ അടുപ്പത്തെക്കുറിച്ച് സംസാരിച്ചു.	സ്നേഹം 
പ്രതികൂല സാഹചര്യങ്ങളെ വിജയത്തിന്റെയും വളർച്ചയുടെയും ആഖ്യാനമാക്കി മാറ്റുന്ന കഥാകാരനാണ് പ്രത്യാശ.	പ്രേതീക്ഷ 
ആയി. യഥാർത്ഥ സ്നേഹം നാമെല്ലാവരും അർഹിക്കുന്ന ഒന്നാണ്. ഞാൻ ഉദ്ദേശിച്ചത് അഡോൾഫ് ഹിറ്റ്ലർക്ക് പോലും ഭാര്യ ഉണ്ടായിരുന്നു എന്നാണ്! ഞാൻ നിന്നെ വളരെയധികം സ്നേഹിക്കുന്നു!	സ്നേഹം 
ഒരു പേന പാലിൽ നിന്ന് ഒരു സർപ്രൈസ് കത്ത് ലഭിക്കുന്നത് ഒരു രേഖാമൂലമുള്ള സന്തോഷം കൊണ്ടുവന്നു.	സന്തോഷം 
 കുറ്റകൃത്യങ്ങളിൽ നിന്നല്ല, കുറ്റപ്പെടുത്തലുകളിൽ നിന്നാണ് പലപ്പോഴും കുറ്റബോധം ഉണ്ടാകുന്നത്.	സങ്കടം 
 തന്റെ സഹോദരിമാർക്ക് വേണ്ടി ഒന്നും ചെയ്യാതിരുന്നതിന്, മറ്റെല്ലാവരും ഒരു വലിയ കാര്യം ചെയ്യണമെന്ന് അത്യധികം ഉത്കണ്ഠാകുലനാകാൻ അയാൾക്ക് വേണ്ടത്ര ക്ഷമയുണ്ടായി.	സങ്കടം 
സീൽ ചെയ്ത മുറിയിലെ പെട്ടെന്നുള്ള, വിശദീകരിക്കാനാകാത്ത ഡ്രാഫ്റ്റ് എന്റെ നട്ടെല്ലിൽ വിറച്ചു, ഭയം ജനിപ്പിച്ചു.	ഭയം 
ജോലിസ്ഥലത്തെ സ്വയംഭരണത്തിൽപെട്ടെന്നുള്ളതും വിശദീകരിക്കാനാകാത്തതുമായ കുറവ് അനുഭവപ്പെടുന്നു.	ദേഷ്യം 
വ്യക്തമായ ന്യായീകരണമില്ലാെത ഒരു പ്രാേദശിക വിേനാദ സൗകര്യത്തിന് ഫീസ് വർദ്ധിപ്പിച്ചതിന്റെ അറിയിപ്പ് 	ദേഷ്യം 
 ഉത്കണ്ഠയും ഭയവും നമ്മെ ബാധിക്കുന്നില്ലെന്ന് ഞങ്ങൾ വിശ്വസിച്ചേക്കാം, കാരണം അവ അനുഭവപ്പെടുന്നത് ഞങ്ങൾ ഒഴിവാക്കുന്നു. നമ്മുടെ ജീവിതത്തിന്റെ വ്യാപ്തി ഇടുങ്ങിയതും പരിചിതവുമാക്കി, സമാനതയും സുരക്ഷിതത്വവും തിരഞ്ഞെടുത്തേക്കാം. വിജയം, പരാജയം, തിരസ്‌ക്കരണം, വിമർശനം, സംഘർഷം, മത്സരം, അടുപ്പം അല്ലെങ്കിൽ സാഹസികത എന്നിവയെ നമ്മൾ ഭയപ്പെടുന്നുവെന്ന് പോലും നമ്മൾ അറിഞ്ഞിരിക്കില്ല, കാരണം നമ്മുടെ കഴിവിന്റെയും സർഗ്ഗാത്മകതയുടെയും പരിധികൾ ഞങ്ങൾ അപൂർവ്വമായി പരീക്ഷിക്കുന്നു. അപകടസാധ്യതയും മാറ്റവും ഒഴിവാക്കിക്കൊണ്ട് ഞങ്ങൾ ഉത്കണ്ഠ ഒഴിവാക്കുന്നു. ഞങ്ങളുടെ വെല്ലുവിളി: പുതിയ സാഹചര്യങ്ങൾ സ്വീകരിക്കുന്നതിലൂടെയും നമ്മുടെ ജീവിതത്തിലേക്ക് കൂടുതൽ പൂർണ്ണമായി ചുവടുവെക്കുന്നതിലൂടെയും കൂടുതൽ ഉത്കണ്ഠാകുലനാകാൻ തയ്യാറാവുക.	സങ്കടം 
നിങ്ങളുടെ തമാശകളെ അഭിനന്ദിക്കുക; ഇത് അദൃശ്യമായ ഒരു കോമഡി ക്ലബ്ബിൽ അദൃശ്യമായ ചിരിയോടെ പഞ്ച്ലൈനുകൾ നൽകുന്നതുപോലെയാണ്.	പരിഹാസം 
നിങ്ങൾക്ക് ഒരിക്കലും ഒരു അമ്മയുടെ സ്നേഹത്തെ ലോകത്തിലെ ഒന്നിനോടും താരതമ്യം ചെയ്യാൻ കഴിയില്ല	സ്നേഹം 
ഒരു ഹോബിയിലോ സൃഷ്ടിപരമായ പ്രവർത്തനത്തിലോ പങ്കെടുക്കുന്നത് സന്തോഷത്തിന്റെ ഒരു ചികിത്സാ സ്രോതസ്സാകാം.	സന്തോഷം 
നോവലിന്റെ ക്ലൈമാക്സ് നികുതി കിഴിവുകളെക്കുറിച്ചുള്ള ഒരു സ്പ്രെഡ്ഷീറ്റ് പോലെ ആവേശകരമായിരുന്നു-ഒരു യഥാർത്ഥ പേജ്-ടർണർ.	പരിഹാസം 
വെല്ലുവിളി നിറഞ്ഞ ഒരു വ്യായാമ ദിനചര്യ പൂർത്തിയാക്കുന്നത് ശാരീരിക നേട്ടവും ആനന്ദവും കൊണ്ടുവന്നു.	സന്തോഷം 
പക്ഷെ ഞാൻ ചിന്തിച്ചു--ഞാൻ ഉദ്ദേശിച്ചത്, നിങ്ങൾ ബാൽഡർ ദി ഫെയറിനെ കൊന്നുവെന്നാണ് ഞാൻ കേട്ടത്. ഞാനൊരിക്കലും ചെയ്തിട്ടില്ല, ലോകിയെ ക്രോസ്ലി സ്നാപ്പ് ചെയ്തു. ശരി, ഞാൻ ചെയ്തതായി ആരും തെളിയിച്ചിട്ടില്ല. നിരപരാധിത്വത്തിന്റെ അനുമാനത്തിന് എന്ത് സംഭവിച്ചു? കൂടാതെ, അവൻ അജയ്യനായിരിക്കേണ്ടതായിരുന്നു. അവൻ അല്ലാത്തത് എന്റെ തെറ്റാണോ?	കുറ്റബോധം 
ശരത്കാലത്ത് ഇലകൾ വീഴുന്നത് സീസണൽ ആനന്ദം കൊണ്ടുവന്നു.	സന്തോഷം 
ഒരു കോമ്പസ് സൂചി പോലെ, പ്രതീക്ഷകൾ നമ്മൾ ആഗ്രഹിക്കുന്ന ലക്ഷ്യത്തിലേക്കാണ് നമ്മെ നയിക്കുന്നത്.	പ്രേതീക്ഷ 
പതിവായി വ്യായാമം ചെയ്യുന്നത് മൊത്തത്തിലുള്ള ക്ഷേമത്തിന് കാരണമാകുന്നു.	സന്തോഷം 
ജോലിസ്ഥലത്തെ സർഗ്ഗാത്മകതയിൽപെട്ടെന്നുള്ളതും വിശദീകരിക്കാനാകാത്തതുമായ കുറവ് അനുഭവപ്പെടുന്നു.	ദേഷ്യം 
 മസ്തിഷ്കത്തെ എങ്ങനെ മരവിപ്പിക്കാമെന്ന് മയക്കുമരുന്നിന് അറിയാമായിരിക്കും, എന്നാൽ ഭൂതകാലം ഒരിക്കലും പുനരുജ്ജീവിപ്പിക്കാൻ മറക്കില്ല.	സങ്കടം 
ഒരു പുതിയ സോഫ്‌റ്റ്‌വെയർ അപ്‌ഡേറ്റിന്റെ അപ്രതീക്ഷിത റിലീസ് മെച്ചപ്പെടുത്തിയ സവിശേഷതകൾ കൊണ്ടുവന്നു.	അത്ഭുതം 
സഹോദരങ്ങൾ തങ്ങളുടെ ഇളയ സഹോദരിക്കായി ഒരു സർപ്രൈസ് റൂം മേക്കോവർ രഹസ്യമായി ആസൂത്രണം ചെയ്തു.	അഭിനന്ദനം
സത്യസന്ധതയോടെ, നിങ്ങൾക്ക് ഭയപ്പെടേണ്ടതില്ല, കാരണം നിങ്ങൾക്ക് മറയ്ക്കാൻ ഒന്നുമില്ല. സമഗ്രതയോടെ, നിങ്ങൾ ശരിയായ കാര്യം ചെയ്യും, അതിനാൽ നിങ്ങൾക്ക് കുറ്റബോധം ഉണ്ടാകില്ല.	കുറ്റബോധം 
വികാരങ്ങൾ പ്രകടിപ്പിക്കുന്നതിലെ നിങ്ങളുടെ സൂക്ഷ്മത ശരിക്കും ശ്രദ്ധേയമാണ്; ഇത് വികാരങ്ങളുടെ അദൃശ്യമായ ഒരു ബാലെ നൃത്തസംവിധാനം ചെയ്യുന്നതുപോലെയാണ്.	പരിഹാസം 
നമ്മുടെ അഗാധമായ അഭിലാഷങ്ങളുടെ പൂർത്തീകരണം വിഭാവനം ചെയ്യുന്ന ഭാവിയിലേക്കുള്ള പ്രതീക്ഷയുള്ള നോട്ടമാണിത്.	പ്രേതീക്ഷ 
ബന്ധുക്കൾ തമ്മിലുള്ള നിശബ്ദ സംഭാഷണമാണ് വൈകാരിക അടുപ്പം.	സ്നേഹം 
നീ എന്റെ ആദ്യ പ്രണയമായിരിക്കില്ല, എന്നാൽ മറ്റെല്ലാ പ്രണയങ്ങളെയും അപ്രസക്തമാക്കിയ പ്രണയമായിരുന്നു നീ.	സ്നേഹം 
 നിങ്ങൾ വാറണ്ടെടുത്ത് കൂദാശ അപ്പം പോലെ വിതരണം ചെയ്തു	സങ്കടം 
ഒരു വ്യക്തിഗത ബാങ്കിംഗ് ആപ്പ് ഉപേയാഗിച്ച് സ്ഥിരവും പരിഹരിക്കപ്പെടാത്തതുമായ പ്രശ്നങ്ങൾകൈകാര്യംചെയ്യുന്നു.	ദേഷ്യം 
നമ്മുടെ പരിശ്രമങ്ങളുടെയും പരിശ്രമങ്ങളുടെയും പര്യവസാനത്തിലേക്ക് അടുക്കുമ്പോൾ ആവേശഭരിതമായ ഹൃദയമിടിപ്പാണ് വേഗത്തിലാകുന്നത്.	പ്രേതീക്ഷ 
നമ്മുടെ പരാജയങ്ങളുടെ മുന്നിൽ നാം എത്ര നിരാശരായാലും [അല്ലെങ്കിൽ] നിരാശരായാലും; അത് താൽക്കാലികം മാത്രമാണ്. കുറ്റബോധം, കുറ്റപ്പെടുത്തൽ അല്ലെങ്കിൽ നീരസം എന്നിവയിൽ മുഴുകുന്നത് നിങ്ങൾക്ക് എത്ര വേഗത്തിൽ നിർത്താൻ കഴിയും, അത്രയും വേഗത്തിൽ അത് നിങ്ങളുടെ പിന്നിൽ നിർത്താനാകും.	കുറ്റബോധം 
വ്യക്തമായ ന്യായീകരണമില്ലാെത ഒരു പ്രാേദശിക കമ്മ്യൂണിറ്റി തിേയറ്റർ നിർമ്മാണത്തിനുള്ള ഫീസ് വർദ്ധിപ്പിച്ചതിന്റെ അറിയിപ്പ്	ദേഷ്യം 
ചിരിയാണ് ഏറ്റവും നല്ല മരുന്ന് എന്ന് ആളുകൾ പറയുന്നു. നിങ്ങളുടെ മുഖം ലോകത്തെ സുഖപ്പെടുത്തുന്നതായിരിക്കണം.	പരിഹാസം 
നാളത്തെ ദിവസം നിങ്ങൾക്ക് ചെയ്യാൻ കഴിയുന്നത് നാളെ വരെ മാറ്റിവെക്കരുത്	പരിഹാസം 
 നാസി ജർമ്മനിയുടെ റേഷൻ കാർഡുകളിൽ, ശിക്ഷയ്ക്കായി ഒരു ലിസ്റ്റും ഇല്ലായിരുന്നു, പക്ഷേ എല്ലാവർക്കും അവരുടെ ഊഴം എടുക്കേണ്ടി വന്നു. ചിലർക്ക് അത് യുദ്ധസമയത്ത് ഒരു വിദേശ രാജ്യത്തിലെ മരണമായിരുന്നു. മറ്റുള്ളവർക്ക് അത് ദാരിദ്ര്യവും കുറ്റബോധവുമായിരുന്നു, യുദ്ധം അവസാനിച്ചപ്പോൾ, യൂറോപ്പിലുടനീളം ആറ് ദശലക്ഷം കണ്ടെത്തലുകൾ നടന്നപ്പോൾ.	കുറ്റബോധം 
സ്നേഹം കൊണ്ട് നിർമ്മിച്ച സർപ്രൈസ് ഫാമിലി ക്വിൽറ്റ് വിലമതിക്കാനാവാത്ത ഒരു സമ്മാനമായിരുന്നു.	അഭിനന്ദനം
കുറ്റബോധം മായ്‌ക്കാനും ഒരു തന്ത്രം കൊണ്ടും അതിൽ നിന്ന് രക്ഷപ്പെടാനും കഴിയില്ല. ഈ ഗ്രഹത്തിന്റെ നിയമങ്ങൾക്കുള്ളിൽ, അത് നൽകണം. ഒരു വിധത്തിലല്ലെങ്കിൽ മറ്റൊരു തരത്തിൽ, ആ കുറ്റവാളിയായ ആത്മാവ് അതിനെ പോറ്റിക്കൊണ്ട് അതിന്റെ കർമ്മം നൽകണം.	സങ്കടം 
എനിക്ക് സ്വന്തമായി മൊബൈൽ ഫോൺ വാങ്ങി തന്നു 	സന്തോഷം 
ഞാൻ കയ്യടിച്ചു, കാരണം അത് പൂർത്തിയായി, എനിക്കിഷ്ടപ്പെട്ടതുകൊണ്ടല്ല.	പരിഹാസം 
നമ്മുടെ സ്വപ്നങ്ങൾ പിന്തുടരുന്നതിൽ നമ്മെ മുന്നോട്ട് നയിക്കുന്ന ഇന്ധനമാണ് ശുഭാപ്തിവിശ്വാസം.	പ്രേതീക്ഷ 
റിയർവ്യൂ മിററിൽ പെട്ടെന്ന് ഒരു സ്പെക്ട്രൽ രൂപം എന്നെ ഞെട്ടിച്ചു, ഭയം ജനിപ്പിച്ചു.	ഭയം 
ഒരു പ്രചോദനാത്മക പരിശീലകനെപ്പോലെ, ശുഭാപ്തിവിശ്വാസം ഞങ്ങളെ കൂടുതൽ ദൂരം പോകാൻ പ്രോത്സാഹിപ്പിക്കുന്നു.	പ്രേതീക്ഷ 
ഒരു പ്രാദേശിക കൃഷിയിടത്തിലെ അപ്രതീക്ഷിത സന്ദർശനം ഒരു ദിവസത്തെ പ്രായോഗിക പ്രവർത്തനങ്ങൾ നൽകി.	അഭിനന്ദനം
എന്റെ ഭർത്താവിനെ എനിക്ക് ആവശ്യമുള്ളപ്പോഴെല്ലാം, അവൻ ഇല്ല! എനിക്ക് അവനോടുള്ള ആകർഷണം കുറഞ്ഞതുകൊണ്ടാണോ? ഞാൻ തീർച്ചയായും മികച്ചത് അർഹിക്കുന്നു	ദേഷ്യം 
സാമൂഹിക ഒത്തുേചരലുകളിൽ നിങ്ങളുെടനേട്ടങ്ങെള തുടർച്ചയായി മറയ്ക്കുന്ന ഒരു സുഹൃത്തുമായി ഇടപെടുന്നു.	ദേഷ്യം 
വിഷമിക്കേണ്ട, എല്ലാവരും സുഖമായിരിക്കുന്നു.	ഭയം 
നിങ്ങളുെട പ്രിയപ്പെട്ട വ്യക്തിയാൽ നിരസിക്കപ്പെട്ടു.	ദേഷ്യം 
ഒരു സാമൂഹിക പരിപാടിയിലേക്ക് അപ്രതീക്ഷിത ക്ഷണം ലഭിക്കുന്നത് സാമൂഹിക ആനന്ദം കൊണ്ടുവന്നു.	സന്തോഷം 
പെട്ടെന്നുള്ള വിലവർദ്ധന പൊതുജനാഭിപ്രായത്തിന് ആക്കം കൂട്ടി.	ഭയം 
പിറന്നാൾ സമ്മാനം അഴിച്ചുമാറ്റി, ഇഷ്ടാനുസൃതമായി നിർമ്മിച്ച മാലയിൽ അവൾ ആശ്ചര്യപ്പെട്ടു.	അത്ഭുതം 
 കുറ്റബോധം ഈ ദിവസങ്ങളിൽ ഞങ്ങൾ ശ്വസിക്കുന്ന ശുദ്ധവായു ആയിരുന്നു.	കുറ്റബോധം 
നിങ്ങളുടെ താഴ്മയ്ക്ക് അഭിനന്ദനങ്ങൾ; പ്രപഞ്ചത്തിലെ ഏറ്റവും താഴ്മയുള്ള വ്യക്തിയാകാനുള്ള കലയിൽ നിങ്ങൾ പ്രാവീണ്യം നേടിയതുപോലെയാണ് ഇത്.	പരിഹാസം 
 അതാണ് ഞാൻ തിരികെ ആഗ്രഹിച്ച സാച്ച്. ഞാൻ അറിയുന്ന, സ്നേഹിച്ച മകൻ. പക്ഷേ അതിനായി കൊതിക്കുന്നത് ഏതാണ്ട് അത്യാഗ്രഹമായി തോന്നി. അവൻ ജീവിച്ചിരിപ്പുണ്ടായിരുന്നു. ഞാൻ നന്ദിയുള്ളവനായിരിക്കേണ്ടതല്ലേ? അത് പോരാ എന്ന് പറയാൻ എനിക്ക് എങ്ങനെ ധൈര്യമുണ്ട്?	കുറ്റബോധം 
പെയ്യുന്ന മഴയും കൊടുക്കുന്ന സ്നേഹവും ഒരു പരിധി കഴിഞ്ഞാൽ മടുത്തു തുടങ്ങും..!	സങ്കടം 
ഫാഷനിൽ നിങ്ങളുടെ അഭിരുചി ശരിക്കും അവന്റ്-ഗാർഡ് ആണ്; ഇത് ഒരു അദൃശ്യ കലാകാരൻ രൂപകൽപ്പന ചെയ്ത അദൃശ്യമായ ഒരു മാസ്റ്റർപീസ് ധരിക്കുന്നതുപോലെയാണ്.	പരിഹാസം 
അപ്രതീക്ഷിതമായ പുനസമാഗമം അവരുടെ കണ്ണുകളിൽ സന്തോഷത്തിന്റെ കണ്ണുനീർ കൊണ്ടുവന്നു.	സന്തോഷം 
ക്വീൻസ് ഡോണ്ട് കംപ്ലീറ്റ് വിത്ത് ഹോസ്.	പരിഹാസം 
ജോലിസ്ഥലത്തെ നവീകരണത്തിൽപെട്ടെന്നുള്ളതും അപ്രതീക്ഷിതവുമായ കുറവുമായിപൊരുത്തപ്പെടുന്നു.	ദേഷ്യം 
ഇത് അമ്പരപ്പിക്കുന്നതാണ്.	അഭിനന്ദനം
ഒരു വസ്തുത ഒഴിച്ചുകൂടാനാവാത്തതായി മാറി. സ്വവർഗാനുരാഗികൾ ലജ്ജിച്ചു. ജീവിതത്തിന്റെ മുഖ്യധാരയിൽ വരാത്തതിൽ അവർ നീരസപ്പെട്ടു. വികാരം പ്രകോപനം മുതൽ തിരിച്ചെടുക്കാനാകാത്ത പ്രവാസത്തിന്റെ വേദന വരെ വ്യത്യസ്തമായിരുന്നു. ദൈവവുമായോ അയൽക്കാരുമായോ പോലീസുമായോ അതിന് കാര്യമായ ബന്ധമില്ലായിരുന്നു. അത് സ്വകാര്യവും പരിഹരിക്കാനാകാത്തതുമായിരുന്നു.	സങ്കടം 
പ്രതീക്ഷകൾ പ്രചോദനത്തിന്റെ ഉറവിടമാകാം, അത് നമ്മെ മുന്നോട്ട് നയിക്കുന്ന ആന്തരിക അഗ്നിയെ ജ്വലിപ്പിക്കുന്നു.	പ്രേതീക്ഷ 
ഗെയിമിന്റെ സ്‌റ്റോറിലൈനിലെ സർപ്രൈസ് ട്വിസ്റ്റ് കളിക്കാരെ ഇടപഴകുകയും തുടരാൻ ആകാംക്ഷയുണർത്തുകയും ചെയ്തു.	അത്ഭുതം 
വെല്ലുവിളി നിറഞ്ഞ ഒരു പസിൽ അല്ലെങ്കിൽ ക്രോസ്വേഡ് പൂർത്തിയാക്കിയതിന് ശേഷമുള്ള നേട്ടബോധം തൃപ്തികരമായ സന്തോഷമാണ്.	സന്തോഷം 
ദീർഘവീക്ഷണമാണ് നമ്മെ മുന്നോട്ട് നയിക്കുന്നത്, നമ്മുടെ ലക്ഷ്യങ്ങളിലേക്ക് ചുവടുവെക്കാൻ നമ്മെ പ്രോത്സാഹിപ്പിക്കുന്നു.	പ്രേതീക്ഷ 
പ്രതീക്ഷിച്ച ഒരു ഇവന്റിന്റപെെട്ടെന്നുള്ള അപ്രതീക്ഷിതമായ റദ്ദാക്കൽ അനുഭവപ്പെടുന്നു.	ദേഷ്യം 
കൊടുങ്കാറ്റിൽ പോലും ഉള്ളിൽ ശക്തിയുടെ ഒരു സങ്കേതം ഉണ്ടെന്നതാണ് ഉറപ്പ്.	പ്രേതീക്ഷ 
ഫലപ്രദമായ ടൈം മാനേജ്മെന്റ് പഠിക്കുന്നത് ക്ഷേമത്തിന് കാരണമാകുന്നു.	സന്തോഷം 
അസ്വസ്ഥമായ ഒരു മൂടൽമഞ്ഞ് മറന്നുപോയ യുദ്ധക്കളത്തിൽ കുടുങ്ങി, വീണുപോയ സൈനികരുടെ കഥകൾ മന്ത്രിച്ചു.	ഭയം 
കൊള്ളാം, പലചരക്ക് കടയിലേക്കുള്ള ഒരു ലൌകിക യാത്രയെ അപ്രതീക്ഷിതമായ കണ്ടെത്തലുകളുടെ ആവേശകരമായ സാഹസികതയായി മാറ്റാനുള്ള നിങ്ങളുടെ കഴിവ് സിനിമാറ്റിക് ആണ്.	പരിഹാസം 
സമ്മർദ്ദത്തിൻ കീഴിലുള്ള നിങ്ങളുടെ ശാന്തത സമാനതകളില്ലാത്തതാണ്; അദൃശ്യമായ തിരക്കേറിയ സമയത്ത് ഒരു ഫാസ്റ്റ് ഫുഡ് ഡ്രൈവ് കൈകാര്യം ചെയ്യുന്ന ഒരു അലസത പോലെയാണ് ഇത്.	പരിഹാസം 
 അതെ, നിങ്ങൾ തിരിച്ചെത്തി, കാര്യങ്ങൾ പഴയതുപോലെ തന്നെ, പക്ഷേ ഇത് നിങ്ങൾക്ക് മറയ്ക്കാൻ കഴിയില്ല, നിങ്ങളിൽ ഒരു ഭാഗം മരിച്ചു.	സങ്കടം 
താൽക്കാലികമായ അഭിവാദ്യങ്ങളിൽ നിങ്ങൾ പരിഹാസം ഉപയോഗിക്കുന്നത് വളരെ സൂക്ഷ്മമാണ്; ഇത് നിസ്സംഗതയുടെ ഭാഷാപരമായ ബാലെ പോലെയാണ്.	പരിഹാസം 
ഒരു ശൈത്യകാല രാത്രിയിൽ പൊട്ടിത്തെറിക്കുന്ന അടുപ്പിന്റെ ശബ്ദം ഒരു സുഖകരമായ ആനന്ദം സൃഷ്ടിച്ചു.	സന്തോഷം 
ഉള്ളിലെ ശക്തിയെ ആഘോഷിക്കുകയും വെല്ലുവിളികളെ വിജയങ്ങളാക്കി മാറ്റുകയും ചെയ്യുന്നത് അലിഖിത കവിതയാണ്.	പ്രേതീക്ഷ 
കുട്ടിക്കാലത്തെ ഒരു കായിക നായകനിൽ നിന്ന് അപ്രതീക്ഷിത സന്ദർശനം കണ്ടെത്തുന്നു.	അഭിനന്ദനം
ഒറ്റയ്ക്കായിരിക്കുക എന്നത് എത്രത്തോളം അസംബന്ധമായിരിക്കുമെന്ന് ഒടുവിൽ കണ്ടെത്തുന്നത് എത്ര മനോഹരമായ ആശ്ചര്യമാണ്.	അഭിനന്ദനം
"ഒരു ""ബിസിനസ് കാഷ്വൽ"" വസ്ത്രധാരണത്തെക്കുറിച്ചുള്ള നിങ്ങളുടെ വ്യാഖ്യാനം അനായാസമായി വേർപെടുത്തപ്പെട്ടവർക്കുള്ള ഒരു ഫാഷൻ മാനിഫെസ്റ്റോ പോലെയാണ്."	പരിഹാസം 
 ഓരോ മനുഷ്യനും താൻ ചെയ്യാത്ത എല്ലാ നന്മകൾക്കും കുറ്റക്കാരനാണ്.	സങ്കടം 
ഞങ്ങൾ ഒരേ മുറിയിൽ ആയിരിക്കുമ്പോൾ സ്നേഹം പരസ്പരം വിഡ്ഢിത്തമായ മീമുകൾ അയയ്ക്കുന്നു	സ്നേഹം 
മെച്ചപ്പെട്ട ദിവസങ്ങളുടെ വാഗ്ദാനത്തോടെ പ്രതിധ്വനിക്കുന്ന ഹൃദയത്തിന്റെ നിശബ്ദ പ്രാർത്ഥനയാണ് പ്രത്യാശ.	പ്രേതീക്ഷ 
